block|time|amount|balance|balanceUSD|profit
855392|2024-08-04 23:29:50|+0.02781355 BTC (1,640.02 USD)|18,797.3617029 BTC|$1,108,384,763 @ $58,964.91|$578,807,483
855391|2024-08-04 23:23:54|+0.07766075 BTC (4,579.26 USD)|18,797.33388935 BTC|$1,108,383,123 @ $58,964.91|$578,807,483
855386|2024-08-04 22:52:38|+0.96224565 BTC (57,126.22 USD)|18,797.2562286 BTC|$1,115,948,107 @ $59,367.61|$586,377,046
855382|2024-08-04 22:19:49|+0.0787859 BTC (4,677.33 USD)|18,796.29398295 BTC|$1,115,890,981 @ $59,367.61|$586,377,046
855381|2024-08-04 22:13:57|+0.03094431 BTC (1,837.09 USD)|18,796.21519705 BTC|$1,115,886,303 @ $59,367.61|$586,377,046
855380|2024-08-04 21:55:07|+0.09302354 BTC (5,474.71 USD)|18,796.18425274 BTC|$1,106,210,804 @ $58,852.95|$576,703,384
855378|2024-08-04 21:28:29|+0.11063952 BTC (6,511.46 USD)|18,796.0912292 BTC|$1,106,205,329 @ $58,852.95|$576,703,384
855377|2024-08-04 20:57:29|+1.91945415 BTC (111,516.12 USD)|18,795.98058968 BTC|$1,092,005,702 @ $58,097.83|$562,510,269
855376|2024-08-04 20:40:26|+0.03225047 BTC (1,873.68 USD)|18,794.06113553 BTC|$1,091,894,186 @ $58,097.83|$562,510,269
855374|2024-08-04 20:27:56|+0.31756269 BTC (18,449.7 USD)|18,794.02888506 BTC|$1,091,892,312 @ $58,097.83|$562,510,269
855371|2024-08-04 20:05:39|+0.18376836 BTC (10,748.52 USD)|18,793.71132237 BTC|$1,099,235,189 @ $58,489.52|$569,871,595
855370|2024-08-04 19:17:49|+0.02781121 BTC (1,626.66 USD)|18,793.52755401 BTC|$1,099,224,441 @ $58,489.52|$569,871,595
855369|2024-08-04 19:10:27|+0.24243311 BTC (14,179.8 USD)|18,793.4997428 BTC|$1,099,222,814 @ $58,489.52|$569,871,595
855367|2024-08-04 18:47:09|+0.56755491 BTC (33,554.31 USD)|18,793.25730969 BTC|$1,111,072,610 @ $59,120.81|$581,735,571
855365|2024-08-04 18:05:05|+0.32503746 BTC (19,363.8 USD)|18,792.68975478 BTC|$1,119,556,544 @ $59,574.04|$590,253,059
855364|2024-08-04 18:00:02|+0.34511241 BTC (20,559.74 USD)|18,792.36471732 BTC|$1,119,537,180 @ $59,574.04|$590,253,059
855362|2024-08-04 17:41:09|+0.0531049 BTC (3,163.67 USD)|18,792.01960491 BTC|$1,119,516,621 @ $59,574.04|$590,253,059
855358|2024-08-04 16:59:29|+5.02910569 BTC (304,731.88 USD)|18,791.96650001 BTC|$1,138,673,897 @ $60,593.65|$609,413,499
855354|2024-08-04 16:23:49|+0.14158834 BTC (8,579.35 USD)|18,786.93739432 BTC|$1,138,369,165 @ $60,593.65|$609,413,499
855348|2024-08-04 14:38:09|+0.07455328 BTC (4,541.46 USD)|18,786.79580598 BTC|$1,144,408,651 @ $60,915.58|$615,461,565
855344|2024-08-04 14:21:44|+0.01587458 BTC (967.01 USD)|18,786.7212527 BTC|$1,144,404,110 @ $60,915.58|$615,461,565
855343|2024-08-04 14:01:32|+0.05458171 BTC (3,320.38 USD)|18,786.70537812 BTC|$1,142,854,396 @ $60,833.15|$613,912,819
855342|2024-08-04 13:49:39|+0.02467673 BTC (1,501.16 USD)|18,786.65079641 BTC|$1,142,851,076 @ $60,833.15|$613,912,819
855341|2024-08-04 13:31:53|+0.03674789 BTC (2,235.49 USD)|18,786.62611968 BTC|$1,142,849,575 @ $60,833.15|$613,912,819
855340|2024-08-04 13:28:41|+0.07261557 BTC (4,417.43 USD)|18,786.58937179 BTC|$1,142,847,339 @ $60,833.15|$613,912,819
855339|2024-08-04 13:15:11|+0.08928366 BTC (5,431.41 USD)|18,786.51675622 BTC|$1,142,842,922 @ $60,833.15|$613,912,819
855333|2024-08-04 12:25:03|+0.20071385 BTC (12,176.95 USD)|18,786.42747256 BTC|$1,139,738,982 @ $60,668.21|$610,814,310
855331|2024-08-04 11:34:40|+1.05402355 BTC (63,873.46 USD)|18,786.22675871 BTC|$1,138,438,820 @ $60,599.65|$609,526,324
855330|2024-08-04 11:29:23|+1.8669753 BTC (113,138.06 USD)|18,785.17273516 BTC|$1,138,374,946 @ $60,599.65|$609,526,324
855329|2024-08-04 11:17:39|+0.76030779 BTC (46,074.39 USD)|18,783.30575986 BTC|$1,138,261,808 @ $60,599.65|$609,526,324
855328|2024-08-04 11:09:17|+5.45352358 BTC (329,157.18 USD)|18,782.54545207 BTC|$1,133,654,148 @ $60,356.79|$604,964,738
855314|2024-08-04 09:25:04|+0.03718492 BTC (2,257.62 USD)|18,777.09192849 BTC|$1,140,018,129 @ $60,713.24|$611,657,877
855312|2024-08-04 09:20:04|+0.45027845 BTC (27,337.86 USD)|18,777.05474357 BTC|$1,140,015,871 @ $60,713.24|$611,657,877
855311|2024-08-04 09:16:28|+1.14756004 BTC (69,672.09 USD)|18,776.60446512 BTC|$1,139,988,533 @ $60,713.24|$611,657,877
855310|2024-08-04 09:12:17|+0.7291675 BTC (44,270.12 USD)|18,775.45690508 BTC|$1,139,918,861 @ $60,713.24|$611,657,877
855309|2024-08-04 09:05:13|+1.334076 BTC (81,089.91 USD)|18,774.72773758 BTC|$1,141,195,124 @ $60,783.58|$612,978,410
855308|2024-08-04 09:02:48|+0.03725198 BTC (2,264.31 USD)|18,773.39366158 BTC|$1,141,114,034 @ $60,783.58|$612,978,410
855307|2024-08-04 08:59:47|+0.32660817 BTC (19,852.41 USD)|18,773.3564096 BTC|$1,141,111,770 @ $60,783.58|$612,978,410
855306|2024-08-04 08:57:28|+0.15495224 BTC (9,418.55 USD)|18,773.02980143 BTC|$1,141,091,918 @ $60,783.58|$612,978,410
855301|2024-08-04 07:59:43|+0.13829935 BTC (8,386.82 USD)|18,772.87484919 BTC|$1,138,434,785 @ $60,642.54|$610,330,695
855299|2024-08-04 07:39:10|+0.11216553 BTC (6,802 USD)|18,772.73654984 BTC|$1,138,426,398 @ $60,642.54|$610,330,695
855295|2024-08-04 05:49:10|+0.69755694 BTC (42,435.48 USD)|18,772.62438431 BTC|$1,142,021,849 @ $60,834.43|$613,932,948
855289|2024-08-04 05:28:02|+0.13131709 BTC (7,988.6 USD)|18,771.92682737 BTC|$1,141,979,413 @ $60,834.43|$613,932,948
855285|2024-08-04 04:46:26|+0.23724805 BTC (14,438.07 USD)|18,771.79551028 BTC|$1,142,384,580 @ $60,856.44|$614,346,104
855281|2024-08-04 04:19:58|+0.61174158 BTC (37,228.41 USD)|18,771.55826223 BTC|$1,142,370,142 @ $60,856.44|$614,346,104
855275|2024-08-04 03:37:50|+0.27137553 BTC (16,454.08 USD)|18,770.94652065 BTC|$1,138,122,639 @ $60,632.14|$610,135,829
855274|2024-08-04 03:13:58|+0.83114109 BTC (50,393.86 USD)|18,770.67514512 BTC|$1,138,106,185 @ $60,632.14|$610,135,829
855264|2024-08-04 00:56:11|+0.7253764 BTC (43,971.04 USD)|18,769.84400403 BTC|$1,137,794,847 @ $60,618.24|$609,874,885
855255|2024-08-03 23:26:50|+0.69174776 BTC (41,745.23 USD)|18,769.11862763 BTC|$1,132,668,814 @ $60,347.47|$604,792,824
855253|2024-08-03 23:07:09|+0.01253641 BTC (757.3 USD)|18,768.42687987 BTC|$1,133,763,722 @ $60,408.03|$605,929,476
855252|2024-08-03 23:03:33|+0.03133009 BTC (1,892.59 USD)|18,768.41434346 BTC|$1,133,762,964 @ $60,408.03|$605,929,476
855249|2024-08-03 22:16:17|+0.35573213 BTC (21,489.08 USD)|18,768.38301337 BTC|$1,133,761,072 @ $60,408.03|$605,929,476
855248|2024-08-03 22:14:37|+1.49751584 BTC (90,461.98 USD)|18,768.02728124 BTC|$1,133,739,583 @ $60,408.03|$605,929,476
855247|2024-08-03 21:54:35|+0.05003128 BTC (3,010.94 USD)|18,766.5297654 BTC|$1,129,392,768 @ $60,181.23|$601,673,123
855241|2024-08-03 21:15:59|+0.15529346 BTC (9,345.75 USD)|18,766.47973412 BTC|$1,129,389,757 @ $60,181.23|$601,673,123
855240|2024-08-03 20:25:43|+0.04605448 BTC (2,790.99 USD)|18,766.32444066 BTC|$1,137,276,697 @ $60,601.99|$609,569,409
855236|2024-08-03 20:08:46|+0.51085752 BTC (31,064.71 USD)|18,766.27838618 BTC|$1,141,157,744 @ $60,808.95|$613,453,247
855235|2024-08-03 19:58:37|+0.07757442 BTC (4,717.22 USD)|18,765.76752866 BTC|$1,141,126,680 @ $60,808.95|$613,453,247
855233|2024-08-03 19:39:44|+0.74891143 BTC (45,540.52 USD)|18,765.68995424 BTC|$1,141,121,962 @ $60,808.95|$613,453,247
855232|2024-08-03 19:17:57|+0.15302232 BTC (9,305.13 USD)|18,764.94104281 BTC|$1,141,076,422 @ $60,808.95|$613,453,247
855230|2024-08-03 19:12:15|+0.11338363 BTC (6,894.74 USD)|18,764.78802049 BTC|$1,141,067,117 @ $60,808.95|$613,453,247
855227|2024-08-03 19:00:40|+1.25486782 BTC (76,535.06 USD)|18,764.67463686 BTC|$1,144,467,577 @ $60,990.54|$616,860,602
855222|2024-08-03 18:27:04|+0.14033114 BTC (8,558.87 USD)|18,763.41976904 BTC|$1,144,391,041 @ $60,990.54|$616,860,602
855219|2024-08-03 17:17:17|+0.08055183 BTC (4,992.3 USD)|18,763.2794379 BTC|$1,162,877,565 @ $61,976.24|$635,355,684
855217|2024-08-03 16:44:47|+0.01835001 BTC (1,137.72 USD)|18,763.19888607 BTC|$1,163,336,597 @ $62,000.97|$635,819,709
855214|2024-08-03 16:13:17|+0.11152322 BTC (6,914.55 USD)|18,763.18053606 BTC|$1,163,335,460 @ $62,000.97|$635,819,709
855212|2024-08-03 15:53:01|+0.33710328 BTC (20,890.9 USD)|18,763.06901284 BTC|$1,162,781,235 @ $61,971.8|$635,272,399
855204|2024-08-03 12:53:47|+0.61537581 BTC (37,980.91 USD)|18,762.73190956 BTC|$1,158,033,072 @ $61,719.85|$630,545,127
855200|2024-08-03 12:27:36|+0.23132571 BTC (14,277.39 USD)|18,762.11653375 BTC|$1,157,995,092 @ $61,719.85|$630,545,127
855195|2024-08-03 11:39:14|+0.0936429 BTC (5,764.93 USD)|18,761.88520804 BTC|$1,155,035,646 @ $61,562.88|$627,599,959
855194|2024-08-03 11:28:06|+0.0925997 BTC (5,700.7 USD)|18,761.79156514 BTC|$1,155,029,881 @ $61,562.88|$627,599,959
855189|2024-08-03 10:48:17|+0.08151931 BTC (5,026.47 USD)|18,761.69896544 BTC|$1,156,844,416 @ $61,659.9|$629,420,195
855184|2024-08-03 10:20:07|+0.24597441 BTC (15,166.76 USD)|18,761.61744613 BTC|$1,156,839,390 @ $61,659.9|$629,420,195
855181|2024-08-03 10:09:14|+0.67305648 BTC (41,500.59 USD)|18,761.37147172 BTC|$1,156,824,223 @ $61,659.9|$629,420,195
855178|2024-08-03 09:54:41|+0.03559056 BTC (2,198.8 USD)|18,760.69841524 BTC|$1,159,044,192 @ $61,780.44|$631,681,664
855174|2024-08-03 08:59:25|+0.05919928 BTC (3,650.92 USD)|18,760.66282468 BTC|$1,157,003,208 @ $61,671.77|$629,642,879
855172|2024-08-03 08:48:03|+0.11507842 BTC (7,097.09 USD)|18,760.6036254 BTC|$1,156,999,557 @ $61,671.77|$629,642,879
855171|2024-08-03 08:47:25|+0.06967244 BTC (4,296.82 USD)|18,760.48854698 BTC|$1,156,992,460 @ $61,671.77|$629,642,879
855165|2024-08-03 07:44:22|+1.52686376 BTC (94,014.9 USD)|18,760.41887454 BTC|$1,155,151,423 @ $61,573.86|$627,806,139
855158|2024-08-03 06:18:38|+1.24472651 BTC (76,888.63 USD)|18,758.89201078 BTC|$1,158,765,016 @ $61,771.51|$631,513,747
855154|2024-08-03 05:53:09|+0.07658109 BTC (4,709.51 USD)|18,757.64728427 BTC|$1,153,540,697 @ $61,497.09|$626,366,316
855150|2024-08-03 05:38:21|+0.54418638 BTC (33,465.88 USD)|18,757.57070318 BTC|$1,153,535,987 @ $61,497.09|$626,366,316
855147|2024-08-03 04:46:20|+0.81452835 BTC (49,954.64 USD)|18,757.0265168 BTC|$1,150,359,524 @ $61,329.52|$623,223,319
855145|2024-08-03 04:21:22|+0.02403381 BTC (1,473.98 USD)|18,756.21198845 BTC|$1,150,309,570 @ $61,329.52|$623,223,319
855144|2024-08-03 04:11:43|+1.20376888 BTC (73,826.57 USD)|18,756.18795464 BTC|$1,150,308,096 @ $61,329.52|$623,223,319
855133|2024-08-03 01:12:07|+0.50539623 BTC (31,138.47 USD)|18,754.98418576 BTC|$1,155,531,811 @ $61,611.99|$628,520,861
855131|2024-08-03 00:35:24|+0.59317557 BTC (36,761.64 USD)|18,754.47878953 BTC|$1,162,295,770 @ $61,974.3|$635,315,959
855126|2024-08-02 22:34:54|+0.28884466 BTC (18,118.67 USD)|18,753.88561396 BTC|$1,176,394,868 @ $62,728.06|$649,451,818
855123|2024-08-02 22:02:04|+0.48470478 BTC (30,404.59 USD)|18,753.5967693 BTC|$1,176,376,749 @ $62,728.06|$649,451,818
855121|2024-08-02 21:48:41|+0.62273265 BTC (39,162.73 USD)|18,753.11206452 BTC|$1,179,355,348 @ $62,888.51|$652,460,822
855118|2024-08-02 21:09:54|+0.30732338 BTC (19,327.11 USD)|18,752.48933187 BTC|$1,179,316,186 @ $62,888.51|$652,460,822
855115|2024-08-02 20:38:47|+1.26512619 BTC (79,857.68 USD)|18,752.18200849 BTC|$1,183,680,938 @ $63,122.3|$656,844,901
855110|2024-08-02 19:56:36|+1.0813183 BTC (68,435.32 USD)|18,750.9168823 BTC|$1,186,722,796 @ $63,288.79|$659,966,617
855106|2024-08-02 19:03:42|+0.16589118 BTC (10,499.05 USD)|18,749.835564 BTC|$1,186,654,361 @ $63,288.79|$659,966,617
855103|2024-08-02 18:30:51|+0.24007984 BTC (15,200.49 USD)|18,749.66967282 BTC|$1,187,122,813 @ $63,314.33|$660,445,568
855100|2024-08-02 18:18:54|+1.04225841 BTC (65,989.9 USD)|18,749.42959298 BTC|$1,187,107,612 @ $63,314.33|$660,445,568
855099|2024-08-02 18:08:37|+8.952 BTC (566,789.9 USD)|18,748.38733457 BTC|$1,187,041,622 @ $63,314.33|$660,445,568
855097|2024-08-02 17:52:18|+0.01838812 BTC (1,164.52 USD)|18,739.43533457 BTC|$1,186,764,052 @ $63,329.77|$660,734,788
855094|2024-08-02 17:16:36|+0.0715317 BTC (4,530.09 USD)|18,739.41694645 BTC|$1,186,762,888 @ $63,329.77|$660,734,788
855091|2024-08-02 16:57:08|+0.8500504 BTC (55,199.68 USD)|18,739.34541475 BTC|$1,216,875,871 @ $64,936.95|$690,852,301
855090|2024-08-02 16:15:57|+0.58509635 BTC (37,994.37 USD)|18,738.49536435 BTC|$1,216,820,671 @ $64,936.95|$690,852,301
855085|2024-08-02 15:18:46|+0.09639049 BTC (6,243.2 USD)|18,737.910268 BTC|$1,213,651,846 @ $64,769.86|$687,721,471
855084|2024-08-02 15:02:14|+0.15919339 BTC (10,295.47 USD)|18,737.81387751 BTC|$1,211,825,795 @ $64,672.74|$685,901,663
855081|2024-08-02 14:49:41|+0.0263444 BTC (1,703.76 USD)|18,737.65468412 BTC|$1,211,815,499 @ $64,672.74|$685,901,663
855079|2024-08-02 13:43:08|+0.01609373 BTC (1,042.44 USD)|18,737.62833972 BTC|$1,213,687,853 @ $64,772.76|$687,775,720
855077|2024-08-02 13:15:15|+0.0354863 BTC (2,298.55 USD)|18,737.61224599 BTC|$1,213,686,811 @ $64,772.76|$687,775,720
855076|2024-08-02 13:09:49|+0.04437718 BTC (2,874.43 USD)|18,737.57675969 BTC|$1,213,684,512 @ $64,772.76|$687,775,720
855073|2024-08-02 12:48:43|+0.02069081 BTC (1,334.49 USD)|18,737.53238251 BTC|$1,208,506,006 @ $64,496.54|$682,600,088
855072|2024-08-02 12:46:56|+0.32737133 BTC (21,114.32 USD)|18,737.5116917 BTC|$1,208,504,672 @ $64,496.54|$682,600,088
855071|2024-08-02 12:34:58|+0.01062577 BTC (685.33 USD)|18,737.18432037 BTC|$1,208,483,557 @ $64,496.54|$682,600,088
855067|2024-08-02 12:12:08|+0.16469201 BTC (10,622.06 USD)|18,737.1736946 BTC|$1,208,482,872 @ $64,496.54|$682,600,088
855065|2024-08-02 11:43:20|+41.58712259 BTC (2,681,492.92 USD)|18,737.00900259 BTC|$1,208,142,183 @ $64,478.92|$682,270,022
854768|2024-07-31 10:26:11|+0.01418064 BTC (939.08 USD)|18,695.42188 BTC|$1,238,054,372 @ $66,222.33|$714,863,703
854766|2024-07-31 10:16:41|+0.08335136 BTC (5,519.72 USD)|18,695.40769936 BTC|$1,238,053,433 @ $66,222.33|$714,863,703
854764|2024-07-31 09:42:59|+0.45419713 BTC (30,164.45 USD)|18,695.324348 BTC|$1,241,606,588 @ $66,412.68|$718,422,378
854761|2024-07-31 09:22:19|+0.07191331 BTC (4,775.96 USD)|18,694.87015087 BTC|$1,241,576,423 @ $66,412.68|$718,422,378
854760|2024-07-31 08:54:05|+0.30626796 BTC (20,279.62 USD)|18,694.79823756 BTC|$1,237,881,573 @ $66,215.29|$714,732,304
854757|2024-07-31 08:32:40|+0.0227157 BTC (1,504.13 USD)|18,694.4919696 BTC|$1,237,861,293 @ $66,215.29|$714,732,304
854756|2024-07-31 08:14:59|+0.08112004 BTC (5,371.39 USD)|18,694.4692539 BTC|$1,237,859,789 @ $66,215.29|$714,732,304
854755|2024-07-31 07:55:23|+0.731941 BTC (48,085.22 USD)|18,694.38813386 BTC|$1,228,137,002 @ $65,695.49|$705,014,887
854753|2024-07-31 07:34:23|+0.04435701 BTC (2,914.06 USD)|18,693.65619286 BTC|$1,228,088,916 @ $65,695.49|$705,014,887
854751|2024-07-31 07:22:56|+0.03237968 BTC (2,127.2 USD)|18,693.61183585 BTC|$1,228,086,002 @ $65,695.49|$705,014,887
854749|2024-07-31 07:13:46|+0.38758527 BTC (25,462.6 USD)|18,693.57945617 BTC|$1,228,083,875 @ $65,695.49|$705,014,887
854746|2024-07-31 06:30:56|+0.29375022 BTC (19,370.33 USD)|18,693.1918709 BTC|$1,232,656,853 @ $65,941.49|$709,613,328
854744|2024-07-31 06:04:43|+1.68221665 BTC (111,226.15 USD)|18,692.89812068 BTC|$1,235,952,056 @ $66,118.8|$712,927,901
854742|2024-07-31 05:21:47|+0.17504675 BTC (11,573.88 USD)|18,691.21590403 BTC|$1,235,840,830 @ $66,118.8|$712,927,901
854740|2024-07-31 04:57:00|+0.14552168 BTC (9,642.76 USD)|18,691.04085728 BTC|$1,238,532,097 @ $66,263.41|$715,630,742
854737|2024-07-31 04:17:33|+0.14781453 BTC (9,794.69 USD)|18,690.8953356 BTC|$1,238,522,454 @ $66,263.41|$715,630,742
854736|2024-07-31 03:39:26|+0.95690277 BTC (63,415.51 USD)|18,690.74752107 BTC|$1,238,666,313 @ $66,271.63|$715,784,396
854710|2024-07-30 23:35:03|+0.18027637 BTC (11,910.63 USD)|18,689.7906183 BTC|$1,234,810,254 @ $66,068.7|$711,991,752
854707|2024-07-30 23:11:01|+0.10614935 BTC (6,993.57 USD)|18,689.61034193 BTC|$1,231,351,377 @ $65,884.27|$708,544,786
854706|2024-07-30 22:54:14|+0.30783791 BTC (20,281.68 USD)|18,689.50419258 BTC|$1,231,344,384 @ $65,884.27|$708,544,786
854701|2024-07-30 22:06:44|+0.94425367 BTC (62,211.47 USD)|18,689.19635467 BTC|$1,231,324,102 @ $65,884.27|$708,544,786
854698|2024-07-30 21:43:52|+0.827719 BTC (54,463 USD)|18,688.252101 BTC|$1,229,666,438 @ $65,798.9|$706,949,334
854694|2024-07-30 21:15:43|+0.24595359 BTC (16,183.48 USD)|18,687.424382 BTC|$1,229,611,975 @ $65,798.9|$706,949,334
854693|2024-07-30 20:52:57|+0.32655315 BTC (21,523.65 USD)|18,687.17842841 BTC|$1,231,702,551 @ $65,911.64|$709,056,093
854690|2024-07-30 20:32:59|+0.05195825 BTC (3,424.65 USD)|18,686.85187526 BTC|$1,231,681,028 @ $65,911.64|$709,056,093
854688|2024-07-30 20:20:22|+0.26332317 BTC (17,356.06 USD)|18,686.79991701 BTC|$1,231,677,603 @ $65,911.64|$709,056,093
854686|2024-07-30 19:50:22|+0.01515189 BTC (1,001.27 USD)|18,686.53659384 BTC|$1,234,848,643 @ $66,082.26|$712,244,489
854685|2024-07-30 19:48:45|+0.08841405 BTC (5,842.6 USD)|18,686.52144195 BTC|$1,234,847,641 @ $66,082.26|$712,244,489
854682|2024-07-30 19:29:37|+0.19715763 BTC (13,028.62 USD)|18,686.4330279 BTC|$1,234,841,799 @ $66,082.26|$712,244,489
854679|2024-07-30 19:00:01|+0.01330009 BTC (881.03 USD)|18,686.23587027 BTC|$1,237,815,735 @ $66,242.11|$715,231,454
854678|2024-07-30 18:54:20|+0.15610731 BTC (10,340.88 USD)|18,686.22257018 BTC|$1,237,814,854 @ $66,242.11|$715,231,454
854675|2024-07-30 18:13:41|+0.1327326 BTC (8,792.49 USD)|18,686.06646287 BTC|$1,237,804,513 @ $66,242.11|$715,231,454
854674|2024-07-30 18:05:37|+0.80605809 BTC (53,195.45 USD)|18,685.93373027 BTC|$1,233,169,918 @ $65,994.56|$710,605,652
854667|2024-07-30 16:55:37|+0.06144334 BTC (4,075.04 USD)|18,685.12767218 BTC|$1,239,234,123 @ $66,321.95|$716,723,052
854664|2024-07-30 16:33:34|+0.1542472 BTC (10,229.98 USD)|18,685.06622884 BTC|$1,239,230,048 @ $66,321.95|$716,723,052
854660|2024-07-30 16:05:17|+0.03530013 BTC (2,341.17 USD)|18,684.91198164 BTC|$1,239,219,818 @ $66,321.95|$716,723,052
854659|2024-07-30 15:55:39|+0.12311034 BTC (8,213.93 USD)|18,684.87668151 BTC|$1,246,656,488 @ $66,720.08|$724,162,063
854655|2024-07-30 15:01:40|+0.08241397 BTC (5,486.24 USD)|18,684.75357117 BTC|$1,243,831,805 @ $66,569.34|$721,345,594
854654|2024-07-30 15:01:08|+0.4619601 BTC (30,752.38 USD)|18,684.6711572 BTC|$1,243,826,318 @ $66,569.34|$721,345,594
854649|2024-07-30 13:50:36|+0.20267015 BTC (13,493.55 USD)|18,684.2091971 BTC|$1,243,973,363 @ $66,578.86|$721,523,391
854647|2024-07-30 13:26:28|+0.01496274 BTC (996.2 USD)|18,684.00652695 BTC|$1,243,959,870 @ $66,578.86|$721,523,391
854645|2024-07-30 13:13:18|+0.08152868 BTC (5,428.09 USD)|18,683.99156421 BTC|$1,243,958,874 @ $66,578.86|$721,523,391
854643|2024-07-30 12:49:42|+0.0567658 BTC (3,781.07 USD)|18,683.91003553 BTC|$1,244,503,814 @ $66,608.32|$722,073,759
854642|2024-07-30 12:39:08|+0.01093199 BTC (728.16 USD)|18,683.85326973 BTC|$1,244,500,033 @ $66,608.32|$722,073,759
854640|2024-07-30 12:11:20|+0.09229129 BTC (6,147.37 USD)|18,683.84233774 BTC|$1,244,499,305 @ $66,608.32|$722,073,759
854636|2024-07-30 11:50:24|+0.14141831 BTC (9,452.9 USD)|18,683.75004645 BTC|$1,248,888,235 @ $66,843.55|$726,468,837
854629|2024-07-30 11:20:14|+1.19146089 BTC (79,641.48 USD)|18,683.60862814 BTC|$1,248,878,782 @ $66,843.55|$726,468,837
854615|2024-07-30 08:02:01|+0.0358503 BTC (2,387.52 USD)|18,682.41716725 BTC|$1,244,190,970 @ $66,596.89|$721,860,667
854614|2024-07-30 07:48:43|+0.38597825 BTC (25,704.95 USD)|18,682.38131695 BTC|$1,244,188,583 @ $66,596.89|$721,860,667
854607|2024-07-30 07:09:39|+0.02334392 BTC (1,554.63 USD)|18,681.9953387 BTC|$1,244,162,878 @ $66,596.89|$721,860,667
854605|2024-07-30 06:40:46|+1.03430599 BTC (68,907.95 USD)|18,681.97199478 BTC|$1,244,637,895 @ $66,622.4|$722,337,239
854603|2024-07-30 06:20:44|+9.86692779 BTC (657,358.45 USD)|18,680.93768879 BTC|$1,244,568,987 @ $66,622.4|$722,337,239
854601|2024-07-30 06:03:06|+0.0994962 BTC (6,612.13 USD)|18,671.070761 BTC|$1,240,806,088 @ $66,456.08|$719,231,698
854598|2024-07-30 05:09:13|+0.41538396 BTC (27,515.6 USD)|18,670.9712648 BTC|$1,236,790,728 @ $66,241.37|$715,222,950
854596|2024-07-30 04:49:54|+0.0309077 BTC (2,047.37 USD)|18,670.55588084 BTC|$1,236,763,213 @ $66,241.37|$715,222,950
854594|2024-07-30 04:44:53|+0.1004263 BTC (6,652.38 USD)|18,670.52497314 BTC|$1,236,761,165 @ $66,241.37|$715,222,950
854592|2024-07-30 04:24:13|+6.36978025 BTC (421,942.97 USD)|18,670.42454684 BTC|$1,236,754,513 @ $66,241.37|$715,222,950
854590|2024-07-30 04:15:43|+3.0804735 BTC (204,054.79 USD)|18,664.05476659 BTC|$1,236,332,570 @ $66,241.37|$715,222,950
854551|2024-07-29 23:53:34|+0.2625334 BTC (17,645.53 USD)|18,660.97429309 BTC|$1,254,251,308 @ $67,212.53|$733,345,743
854549|2024-07-29 23:34:38|+0.20114672 BTC (13,519.58 USD)|18,660.71175969 BTC|$1,254,233,662 @ $67,212.53|$733,345,743
854547|2024-07-29 23:15:37|+0.41914491 BTC (28,171.79 USD)|18,660.51061297 BTC|$1,254,220,143 @ $67,212.53|$733,345,743
854544|2024-07-29 22:29:15|+0.44489138 BTC (29,936.41 USD)|18,660.09146806 BTC|$1,255,623,690 @ $67,289.26|$734,777,462
854540|2024-07-29 22:08:00|+0.44291694 BTC (29,803.55 USD)|18,659.64657668 BTC|$1,255,593,753 @ $67,289.26|$734,777,462
854538|2024-07-29 21:45:10|+0.22470987 BTC (15,145.4 USD)|18,659.20365974 BTC|$1,257,626,425 @ $67,399.79|$736,839,936
854534|2024-07-29 21:17:28|+8.24191615 BTC (555,503.42 USD)|18,658.97894987 BTC|$1,257,611,279 @ $67,399.79|$736,839,936
854531|2024-07-29 20:39:13|+0.01920161 BTC (1,291.04 USD)|18,650.73703372 BTC|$1,254,001,521 @ $67,236.03|$733,785,682
854529|2024-07-29 20:23:13|+0.23560429 BTC (15,841.1 USD)|18,650.71783211 BTC|$1,254,000,230 @ $67,236.03|$733,785,682
854524|2024-07-29 19:02:39|+0.06665323 BTC (4,465.83 USD)|18,650.48222782 BTC|$1,249,601,427 @ $67,001.03|$729,402,720
854521|2024-07-29 18:42:55|+0.37090576 BTC (25,157.67 USD)|18,650.41557459 BTC|$1,265,014,076 @ $67,827.66|$744,819,834
854517|2024-07-29 18:24:45|+0.16655043 BTC (11,296.73 USD)|18,650.04466883 BTC|$1,264,988,918 @ $67,827.66|$744,819,834
854513|2024-07-29 18:15:42|+0.38016526 BTC (25,785.72 USD)|18,649.8781184 BTC|$1,264,977,621 @ $67,827.66|$744,819,834
854510|2024-07-29 18:01:11|+0.71698944 BTC (48,883.23 USD)|18,649.49795314 BTC|$1,271,493,897 @ $68,178.45|$751,361,896
854502|2024-07-29 17:02:29|+0.25202332 BTC (17,380.56 USD)|18,648.7809637 BTC|$1,286,096,360 @ $68,964.1|$766,013,242
854497|2024-07-29 16:33:16|+0.09434984 BTC (6,506.75 USD)|18,648.52894038 BTC|$1,286,078,979 @ $68,964.1|$766,013,242
854493|2024-07-29 15:54:37|+0.2427675 BTC (16,929.17 USD)|18,648.43459054 BTC|$1,300,431,432 @ $69,734.08|$780,372,201
854485|2024-07-29 14:39:33|+0.09519237 BTC (6,625.31 USD)|18,648.19182304 BTC|$1,297,898,281 @ $69,599.15|$777,855,979
854482|2024-07-29 14:15:51|+0.0693209 BTC (4,824.68 USD)|18,648.09663067 BTC|$1,297,891,656 @ $69,599.15|$777,855,979
