block|time|amount|balance|balanceUSD|profit
862095|2024-09-20 11:52:41|-590.00032 BTC (37,394,245.47 USD)|73,888.62660308 BTC|$4,683,064,309 @ $63,380.04|$1,756,941,611
861839|2024-09-18 14:33:49|-600.00032 BTC (35,945,500.77 USD)|74,478.62692308 BTC|$4,461,950,189 @ $59,909.14|$1,498,433,245
861374|2024-09-15 09:02:26|+0.00005 BTC (3.01 USD)|75,078.62724308 BTC|$4,517,982,873 @ $60,176.68|$1,518,520,429
860902|2024-09-11 20:12:15|+84.67824066 BTC (4,868,106.91 USD)|75,078.62719308 BTC|$4,316,230,248 @ $57,489.47|$1,316,767,806
860755|2024-09-10 16:42:12|+86.84108975 BTC (4,934,418.81 USD)|74,993.94895242 BTC|$4,261,249,526 @ $56,821.24|$1,266,655,192
860591|2024-09-09 13:40:11|+102.43856375 BTC (5,666,184.88 USD)|74,907.10786267 BTC|$4,143,337,302 @ $55,313.01|$1,153,677,386
860571|2024-09-09 09:03:45|+99.9873712 BTC (5,471,532.84 USD)|74,804.66929892 BTC|$4,093,479,003 @ $54,722.24|$1,109,485,272
860494|2024-09-08 18:56:55|+0.0001 BTC (5.39 USD)|74,704.68192772 BTC|$4,023,335,588 @ $53,856.54|$1,044,813,390
860489|2024-09-08 18:18:45|+88.73884264 BTC (4,779,166.91 USD)|74,704.68182772 BTC|$4,023,335,583 @ $53,856.54|$1,044,813,390
860295|2024-09-07 15:32:33|+100.59061044 BTC (5,488,356.66 USD)|74,615.94298508 BTC|$4,071,144,470 @ $54,561.32|$1,097,401,444
860248|2024-09-07 08:41:46|+100.59481735 BTC (5,449,897.52 USD)|74,515.35237464 BTC|$4,036,997,582 @ $54,176.72|$1,068,742,913
860202|2024-09-07 00:57:35|+99.48715875 BTC (5,343,730.96 USD)|74,414.75755729 BTC|$3,997,022,820 @ $53,712.77|$1,034,218,049
860191|2024-09-06 22:43:46|+104.94442687 BTC (5,624,115 USD)|74,315.27039854 BTC|$3,982,656,722 @ $53,591.36|$1,025,195,682
860168|2024-09-06 19:16:41|+101.55424329 BTC (5,496,764.63 USD)|74,210.32597167 BTC|$4,016,737,081 @ $54,126.39|$1,064,900,155
860156|2024-09-06 17:38:20|+100.07059017 BTC (5,468,135.82 USD)|74,108.77172838 BTC|$4,049,509,737 @ $54,642.79|$1,103,169,577
860094|2024-09-06 08:42:22|+94.11572899 BTC (5,309,898.52 USD)|74,008.70113821 BTC|$4,175,483,700 @ $56,418.82|$1,234,611,675
860053|2024-09-06 00:40:33|+100.61224699 BTC (5,640,055.57 USD)|73,914.58540922 BTC|$4,143,455,509 @ $56,057.35|$1,207,893,382
860023|2024-09-05 18:53:42|+100.27175406 BTC (5,623,432.25 USD)|73,813.97316223 BTC|$4,139,629,162 @ $56,081.92|$1,209,707,091
860003|2024-09-05 15:53:52|+99.63189621 BTC (5,649,591.56 USD)|73,713.70140817 BTC|$4,179,909,462 @ $56,704.65|$1,255,610,823
859982|2024-09-05 12:57:22|+100.92856939 BTC (5,732,056.12 USD)|73,614.06951196 BTC|$4,180,778,352 @ $56,793.2|$1,262,129,305
859962|2024-09-05 10:01:31|+94.0490514 BTC (5,375,552.42 USD)|73,513.14094257 BTC|$4,201,783,401 @ $57,156.9|$1,288,866,410
859938|2024-09-05 06:58:43|+96.40243576 BTC (5,509,892.85 USD)|73,419.09189117 BTC|$4,196,277,057 @ $57,155.12|$1,288,735,618
859848|2024-09-04 17:48:53|+100.870852 BTC (5,788,218.41 USD)|73,322.68945541 BTC|$4,207,436,859 @ $57,382.47|$1,305,405,313
859818|2024-09-04 11:11:31|+100.00486859 BTC (5,676,823.78 USD)|73,221.81860341 BTC|$4,156,471,250 @ $56,765.47|$1,260,227,923
859770|2024-09-04 04:39:12|+98.13465574 BTC (5,565,712.6 USD)|73,121.81373482 BTC|$4,147,107,841 @ $56,715.06|$1,256,541,338
859764|2024-09-04 03:34:58|+95.73978378 BTC (5,436,023.71 USD)|73,023.67907908 BTC|$4,146,222,557 @ $56,779.15|$1,261,221,766
859632|2024-09-03 05:09:43|+100.02814773 BTC (5,956,617.55 USD)|72,927.9392953 BTC|$4,342,816,028 @ $59,549.41|$1,463,251,260
859516|2024-09-02 12:40:31|+100.01052369 BTC (5,831,958.44 USD)|72,827.91114757 BTC|$4,246,846,585 @ $58,313.45|$1,373,238,436
859464|2024-09-02 06:19:30|+100.86226059 BTC (5,813,103.37 USD)|72,727.90062388 BTC|$4,191,605,478 @ $57,634.08|$1,323,829,287
859444|2024-09-02 02:55:12|+100.70260784 BTC (5,777,153.17 USD)|72,627.03836329 BTC|$4,166,501,085 @ $57,368.46|$1,304,537,997
859369|2024-09-01 14:41:01|+100.11808498 BTC (5,820,783.71 USD)|72,526.33575545 BTC|$4,216,621,938 @ $58,139.18|$1,360,436,003
859335|2024-09-01 09:09:40|+100.7665072 BTC (5,865,921.28 USD)|72,426.21767047 BTC|$4,216,147,838 @ $58,213.01|$1,365,782,687
859317|2024-09-01 05:54:49|+102.11762217 BTC (5,977,265.32 USD)|72,325.45116327 BTC|$4,233,435,935 @ $58,533.14|$1,388,936,705
859187|2024-08-31 09:00:33|+0.00000841 BTC (0.5 USD)|72,223.3335411 BTC|$4,278,931,683 @ $59,245.83|$1,440,409,719
859179|2024-08-31 06:38:05|+102.6699707 BTC (6,083,625.61 USD)|72,223.33353269 BTC|$4,279,534,888 @ $59,254.19|$1,441,012,924
859123|2024-08-30 22:26:15|+100.1836899 BTC (5,896,251.95 USD)|72,120.66356199 BTC|$4,244,619,097 @ $58,854.41|$1,412,180,759
859103|2024-08-30 18:44:20|+100.03621277 BTC (5,819,606.58 USD)|72,020.47987209 BTC|$4,189,791,345 @ $58,175|$1,363,249,259
859055|2024-08-30 10:37:35|+100.13865979 BTC (5,948,314.48 USD)|71,920.44365932 BTC|$4,272,130,437 @ $59,400.78|$1,451,407,958
859047|2024-08-30 09:04:19|+100.36246977 BTC (5,910,772.79 USD)|71,820.30499953 BTC|$4,229,803,284 @ $58,894.25|$1,415,029,119
859041|2024-08-30 07:33:54|+201.24986235 BTC (11,858,187.17 USD)|71,719.94252976 BTC|$4,225,933,336 @ $58,922.71|$1,417,069,944
859039|2024-08-30 07:07:53|+303.88926347 BTC (17,905,978.78 USD)|71,518.69266741 BTC|$4,214,075,149 @ $58,922.71|$1,417,069,944
859038|2024-08-30 06:40:37|+102.41015414 BTC (6,049,598.02 USD)|71,214.80340394 BTC|$4,206,818,525 @ $59,072.25|$1,427,719,299
859034|2024-08-30 06:22:13|+305.42992678 BTC (18,042,432.37 USD)|71,112.3932498 BTC|$4,200,768,927 @ $59,072.25|$1,427,719,299
859018|2024-08-30 03:38:51|+105.46004606 BTC (6,248,257.74 USD)|70,806.96332302 BTC|$4,195,144,735 @ $59,247.63|$1,440,137,539
858955|2024-08-29 14:36:08|+103.72763621 BTC (6,245,501.45 USD)|70,701.50327696 BTC|$4,256,978,734 @ $60,210.58|$1,508,219,796
858923|2024-08-29 09:02:56|+104.31010314 BTC (6,203,231.66 USD)|70,597.77564075 BTC|$4,198,388,686 @ $59,469.14|$1,455,875,249
858885|2024-08-29 03:32:55|+102.85197793 BTC (6,077,605.12 USD)|70,493.46553761 BTC|$4,165,514,902 @ $59,090.79|$1,429,204,697
858863|2024-08-29 00:00:15|+103.89919395 BTC (6,153,470.98 USD)|70,390.61355968 BTC|$4,168,912,015 @ $59,225.4|$1,438,679,415
858832|2024-08-28 19:33:00|+107.96881673 BTC (6,364,842.04 USD)|70,286.71436573 BTC|$4,143,454,083 @ $58,950.74|$1,419,374,954
858824|2024-08-28 18:38:18|+106.17041575 BTC (6,226,156 USD)|70,178.745549 BTC|$4,115,495,024 @ $58,643.04|$1,397,780,737
858780|2024-08-28 12:32:39|+105.66565875 BTC (6,331,165.89 USD)|70,072.57513325 BTC|$4,198,536,240 @ $59,916.97|$1,487,048,109
858775|2024-08-28 12:00:05|+0.00000546 BTC (0.32 USD)|69,966.9094745 BTC|$4,148,734,671 @ $59,295.67|$1,443,577,706
858773|2024-08-28 11:28:15|+100.5894753 BTC (5,964,520.18 USD)|69,966.90946904 BTC|$4,148,734,671 @ $59,295.67|$1,443,577,706
858759|2024-08-28 09:35:07|+110.48368036 BTC (6,529,991.17 USD)|69,866.31999374 BTC|$4,129,356,036 @ $59,103.67|$1,430,163,591
858001|2024-08-23 05:29:36|+100.88748336 BTC (6,120,547.98 USD)|69,755.83631338 BTC|$4,231,882,182 @ $60,667.07|$1,539,219,729
857732|2024-08-21 10:07:44|+100.81934419 BTC (6,004,267.54 USD)|69,654.94883002 BTC|$4,148,280,788 @ $59,554.72|$1,461,738,883
857700|2024-08-21 05:56:22|+100.82406361 BTC (5,984,350.48 USD)|69,554.12948583 BTC|$4,128,342,710 @ $59,354.39|$1,447,805,072
857684|2024-08-21 02:07:06|+101.90393401 BTC (6,040,147.17 USD)|69,453.30542222 BTC|$4,116,702,562 @ $59,272.95|$1,442,149,274
857649|2024-08-20 20:01:55|+100.28769099 BTC (5,895,062.58 USD)|69,351.40148821 BTC|$4,076,580,562 @ $58,781.52|$1,408,067,422
857642|2024-08-20 18:30:03|+100.8927548 BTC (5,944,646.38 USD)|69,251.11379722 BTC|$4,080,306,698 @ $58,920.45|$1,417,688,620
857533|2024-08-20 02:06:30|+101.98039293 BTC (6,039,607.88 USD)|69,150.22104242 BTC|$4,095,299,184 @ $59,223.23|$1,438,625,753
857484|2024-08-19 17:19:33|+101.23056748 BTC (5,927,870.93 USD)|69,048.24064949 BTC|$4,043,334,624 @ $58,558.11|$1,392,700,801
857463|2024-08-19 14:19:07|+101.49199291 BTC (5,918,118.98 USD)|68,947.01008201 BTC|$4,020,382,269 @ $58,311.19|$1,375,676,316
857446|2024-08-19 11:12:40|+101.12507663 BTC (5,923,239.63 USD)|68,845.5180891 BTC|$4,032,516,116 @ $58,573.4|$1,393,728,283
857431|2024-08-19 08:23:20|+102.31223977 BTC (5,982,878.98 USD)|68,744.39301247 BTC|$4,019,943,113 @ $58,476.67|$1,387,078,519
857414|2024-08-19 05:06:42|+101.96698562 BTC (5,970,308.05 USD)|68,642.0807727 BTC|$4,019,088,778 @ $58,551.38|$1,392,207,063
857409|2024-08-19 04:18:24|+105.02740096 BTC (6,149,499.6 USD)|68,540.11378708 BTC|$4,013,118,469 @ $58,551.38|$1,392,207,063
857005|2024-08-16 10:50:39|+102.5584484 BTC (5,997,146.63 USD)|68,435.08638612 BTC|$4,001,769,278 @ $58,475.4|$1,387,007,371
856966|2024-08-16 03:50:01|+100.71820436 BTC (5,779,443.45 USD)|68,332.52793772 BTC|$3,921,078,455 @ $57,382.31|$1,312,313,694
856959|2024-08-16 02:41:29|+100.71736317 BTC (5,796,896.76 USD)|68,231.80973336 BTC|$3,927,155,600 @ $57,556.08|$1,324,170,283
856942|2024-08-15 23:23:42|+100.48296857 BTC (5,714,506.12 USD)|68,131.09237019 BTC|$3,874,642,142 @ $56,870.4|$1,277,453,721
856869|2024-08-15 13:23:28|+101.12094008 BTC (5,920,486.12 USD)|68,030.60940162 BTC|$3,983,094,681 @ $58,548.57|$1,391,620,767
856837|2024-08-15 08:25:24|+100.59950949 BTC (5,865,623.51 USD)|67,929.48846154 BTC|$3,960,743,017 @ $58,306.68|$1,375,189,588
856819|2024-08-15 05:51:05|+103.6684382 BTC (6,057,923.75 USD)|67,828.88895205 BTC|$3,963,619,441 @ $58,435.56|$1,383,931,636
856802|2024-08-15 03:31:15|+100.92716757 BTC (5,947,537.66 USD)|67,725.22051385 BTC|$3,990,979,923 @ $58,929.01|$1,417,350,042
856783|2024-08-14 22:44:30|+101.46144898 BTC (5,988,134.08 USD)|67,624.29334628 BTC|$3,991,105,385 @ $59,018.81|$1,423,423,042
856540|2024-08-13 07:12:57|+105.83461636 BTC (6,267,082.3 USD)|67,522.8318973 BTC|$3,998,419,036 @ $59,215.81|$1,436,724,826
856491|2024-08-12 20:44:13|+0.00001641 BTC (0.97 USD)|67,416.99728094 BTC|$4,002,530,357 @ $59,369.75|$1,447,103,230
856358|2024-08-11 23:38:49|+0.00008972 BTC (5.26 USD)|67,416.99726453 BTC|$3,955,395,043 @ $58,670.59|$1,399,967,917
856193|2024-08-10 21:04:12|+0.000032 BTC (1.95 USD)|67,416.99717481 BTC|$4,100,758,052 @ $60,826.77|$1,545,330,932
856100|2024-08-10 05:19:19|+0.00016552 BTC (10.01 USD)|67,416.99714281 BTC|$4,078,622,459 @ $60,498.43|$1,523,195,340
855894|2024-08-08 15:00:48|+0.001715 BTC (98.31 USD)|67,416.99697729 BTC|$3,864,439,746 @ $57,321.45|$1,309,012,638
855843|2024-08-08 05:17:53|+100.43838657 BTC (5,766,528.83 USD)|67,416.99526229 BTC|$3,870,652,050 @ $57,413.59|$1,315,225,039
855830|2024-08-08 01:49:46|+100.4539163 BTC (5,547,262.97 USD)|67,316.55687572 BTC|$3,717,352,765 @ $55,221.97|$1,167,692,283
855802|2024-08-07 21:18:51|+101.03511399 BTC (5,549,452.56 USD)|67,216.10295942 BTC|$3,691,910,269 @ $54,925.98|$1,147,797,050
855752|2024-08-07 12:52:32|-3,000.0004226 BTC (172,439,121.38 USD)|67,115.06784543 BTC|$3,857,753,900 @ $57,479.7|$1,319,190,134
855750|2024-08-07 11:50:39|-2,952.59239222 BTC (169,372,690.41 USD)|70,115.06826803 BTC|$4,022,085,061 @ $57,364.06|$1,311,082,173
855714|2024-08-07 03:46:52|+101.16304151 BTC (5,685,412.92 USD)|73,067.66066025 BTC|$4,106,438,634 @ $56,200.49|$1,226,063,056
855643|2024-08-06 14:29:20|+101.84805022 BTC (5,628,687.88 USD)|72,966.49761874 BTC|$4,032,533,172 @ $55,265.54|$1,157,843,007
855627|2024-08-06 11:52:02|+100.90936264 BTC (5,537,831.28 USD)|72,864.64956852 BTC|$3,998,758,146 @ $54,879.26|$1,129,696,669
855615|2024-08-06 09:51:00|+101.84780628 BTC (5,680,386.3 USD)|72,763.74020588 BTC|$4,058,272,518 @ $55,773.28|$1,194,748,872
855593|2024-08-06 06:52:24|+102.29144094 BTC (5,690,954.32 USD)|72,661.8923996 BTC|$4,042,523,076 @ $55,634.71|$1,184,679,816
855586|2024-08-06 05:50:11|+100.97528999 BTC (5,631,645.15 USD)|72,559.60095866 BTC|$4,046,830,910 @ $55,772.51|$1,194,678,605
855580|2024-08-06 05:24:32|+103.68941795 BTC (5,783,018.87 USD)|72,458.62566867 BTC|$4,041,199,265 @ $55,772.51|$1,194,678,605
855579|2024-08-06 04:58:20|+202.15754525 BTC (11,284,713.74 USD)|72,354.93625072 BTC|$4,038,952,602 @ $55,821.38|$1,198,214,961
855574|2024-08-06 04:03:22|+101.45121685 BTC (5,663,147.22 USD)|72,152.77870547 BTC|$4,027,667,889 @ $55,821.38|$1,198,214,961
855562|2024-08-06 00:51:49|+101.70113379 BTC (5,553,877.42 USD)|72,051.32748862 BTC|$3,934,707,765 @ $54,609.79|$1,110,917,985
855550|2024-08-05 22:27:58|+101.29327404 BTC (5,430,851.33 USD)|71,949.62635483 BTC|$3,857,588,058 @ $53,615.12|$1,039,352,155
855529|2024-08-05 18:53:28|+100.4601929 BTC (5,489,632.61 USD)|71,848.33308079 BTC|$3,926,141,694 @ $54,644.85|$1,113,336,643
855523|2024-08-05 18:00:43|+100.73615357 BTC (5,438,446.5 USD)|71,747.87288789 BTC|$3,873,455,102 @ $53,987.04|$1,066,139,683
855515|2024-08-05 17:17:30|+102.33560107 BTC (5,524,795.93 USD)|71,647.13673432 BTC|$3,868,016,656 @ $53,987.04|$1,066,139,683
855503|2024-08-05 15:50:10|+104.69142036 BTC (5,287,498.54 USD)|71,544.80113325 BTC|$3,613,410,061 @ $50,505.56|$817,057,884
855495|2024-08-05 14:15:16|+100.0248112 BTC (5,103,588.52 USD)|71,440.10971289 BTC|$3,645,104,847 @ $51,023.23|$854,040,169
855487|2024-08-05 12:43:54|+101.06890454 BTC (5,252,137.67 USD)|71,340.08490169 BTC|$3,707,252,480 @ $51,965.91|$921,291,391
855485|2024-08-05 12:29:48|+100.59936298 BTC (5,227,737.51 USD)|71,239.01599715 BTC|$3,702,000,342 @ $51,965.91|$921,291,391
855479|2024-08-05 11:44:15|+308.21418502 BTC (16,241,533.13 USD)|71,138.41663417 BTC|$3,748,681,945 @ $52,695.61|$973,200,731
855477|2024-08-05 11:08:32|+103.02982376 BTC (5,430,040.26 USD)|70,830.20244915 BTC|$3,733,005,032 @ $52,703.58|$973,765,351
855472|2024-08-05 10:20:07|+0.000021 BTC (1.11 USD)|70,727.17262539 BTC|$3,727,574,992 @ $52,703.58|$973,765,351
855458|2024-08-05 08:50:59|+101.96972859 BTC (5,296,240.53 USD)|70,727.17260439 BTC|$3,673,522,756 @ $51,939.34|$919,713,116
855452|2024-08-05 07:45:32|+210.14601927 BTC (11,226,781.1 USD)|70,625.2028758 BTC|$3,773,060,730 @ $53,423.72|$1,024,547,331
855449|2024-08-05 07:26:21|+108.781829 BTC (5,811,529.46 USD)|70,415.05685653 BTC|$3,761,833,949 @ $53,423.72|$1,024,547,331
855428|2024-08-05 04:45:19|+105.74499735 BTC (5,742,624.14 USD)|70,306.27502753 BTC|$3,818,076,717 @ $54,306.34|$1,086,601,628
855356|2024-08-04 16:42:48|+0.000021 BTC (1.27 USD)|70,200.53003018 BTC|$4,253,706,555 @ $60,593.65|$1,527,974,091
855338|2024-08-04 13:03:10|+0.00001919 BTC (1.17 USD)|70,200.53000918 BTC|$4,270,519,111 @ $60,833.15|$1,544,786,648
855330|2024-08-04 11:29:23|+0.00001928 BTC (1.17 USD)|70,200.52998999 BTC|$4,254,127,746 @ $60,599.65|$1,528,395,284
855306|2024-08-04 08:57:28|+0.00001918 BTC (1.17 USD)|70,200.52997071 BTC|$4,267,039,376 @ $60,783.58|$1,541,306,915
855177|2024-08-03 09:20:16|+104.09461969 BTC (6,431,011.35 USD)|70,200.52995153 BTC|$4,337,019,588 @ $61,780.44|$1,611,287,128
855154|2024-08-03 05:53:09|+102.79923394 BTC (6,321,853.6 USD)|70,096.43533184 BTC|$4,310,726,693 @ $61,497.09|$1,591,425,245
855135|2024-08-03 01:44:49|+107.89428831 BTC (6,647,581.31 USD)|69,993.6360979 BTC|$4,312,446,882 @ $61,611.99|$1,599,467,287
855134|2024-08-03 01:28:03|+104.19917275 BTC (6,419,917.9 USD)|69,885.74180959 BTC|$4,305,799,300 @ $61,611.99|$1,599,467,287
854968|2024-08-01 18:24:01|+104.46948144 BTC (6,576,843.52 USD)|69,781.54263684 BTC|$4,393,075,187 @ $62,954.69|$1,693,163,091
854897|2024-08-01 07:01:37|+109.51954995 BTC (6,998,092.43 USD)|69,677.0731554 BTC|$4,452,233,399 @ $63,898.11|$1,758,898,147
854509|2024-07-29 17:54:06|-640.0004145 BTC (43,634,237.4 USD)|69,567.55360545 BTC|$4,743,008,099 @ $68,178.45|$2,056,670,939
854248|2024-07-28 01:25:41|+0.00000546 BTC (0.37 USD)|70,207.55401995 BTC|$4,800,714,624 @ $68,378.89|$2,070,743,227
854175|2024-07-27 14:09:29|-700.0005803 BTC (47,672,883.9 USD)|70,207.55401449 BTC|$4,781,419,710 @ $68,104.06|$2,051,448,313
853860|2024-07-25 14:56:14|+0.0000354 BTC (2.27 USD)|70,907.55459479 BTC|$4,550,682,595 @ $64,177.68|$1,773,038,315
853845|2024-07-25 12:37:01|-680.00051939 BTC (43,632,868.34 USD)|70,907.55455939 BTC|$4,549,849,454 @ $64,165.93|$1,772,205,176
853605|2024-07-23 22:16:26|+0.00000547 BTC (0.36 USD)|71,587.55507878 BTC|$4,702,731,706 @ $65,692.03|$1,881,454,559
852659|2024-07-17 23:09:45|+0.00004 BTC (2.58 USD)|71,587.55507331 BTC|$4,609,752,105 @ $64,393.2|$1,788,474,958
852270|2024-07-15 10:44:13|+101.34956174 BTC (6,376,840.44 USD)|71,587.55503331 BTC|$4,504,236,702 @ $62,919.27|$1,682,959,558
852234|2024-07-15 05:16:19|+101.77488456 BTC (6,355,583.25 USD)|71,486.20547157 BTC|$4,464,132,110 @ $62,447.46|$1,649,231,806
852226|2024-07-15 03:33:13|+101.18167928 BTC (6,207,108.72 USD)|71,384.43058701 BTC|$4,379,161,569 @ $61,346.17|$1,570,616,849
852207|2024-07-15 01:38:55|+102.05083602 BTC (6,220,302.08 USD)|71,283.24890773 BTC|$4,344,926,103 @ $60,952.98|$1,542,588,491
852144|2024-07-14 17:30:07|+100.15659082 BTC (6,003,503.84 USD)|71,181.19807171 BTC|$4,266,684,724 @ $59,941.18|$1,470,567,415
851973|2024-07-13 15:41:52|+100.20402031 BTC (5,887,528.33 USD)|71,081.04148089 BTC|$4,176,395,761 @ $58,755.41|$1,386,281,955
851885|2024-07-13 00:25:24|+102.02065688 BTC (5,882,229.85 USD)|70,980.83746058 BTC|$4,092,559,424 @ $57,657.24|$1,308,333,147
851801|2024-07-12 10:39:03|+100.57500173 BTC (5,739,714.99 USD)|70,878.8168037 BTC|$4,044,983,348 @ $57,069|$1,266,639,301
851775|2024-07-12 05:38:33|+100.0606543 BTC (5,719,213.85 USD)|70,778.24180197 BTC|$4,045,505,235 @ $57,157.47|$1,272,900,902
851706|2024-07-11 19:32:10|+101.32960644 BTC (5,847,761.67 USD)|70,678.18114767 BTC|$4,078,858,817 @ $57,710.3|$1,311,973,699
851692|2024-07-11 16:38:31|+102.54719684 BTC (5,982,351.8 USD)|70,576.85154123 BTC|$4,117,280,315 @ $58,337.55|$1,356,242,959
851646|2024-07-11 09:28:42|+100.63376074 BTC (5,842,375.18 USD)|70,474.30434439 BTC|$4,091,443,302 @ $58,055.82|$1,336,388,298
851603|2024-07-11 00:58:00|+102.83694147 BTC (5,923,780.92 USD)|70,373.67058365 BTC|$4,053,778,740 @ $57,603.63|$1,304,566,110
851560|2024-07-10 18:10:21|+101.87472854 BTC (5,899,527.9 USD)|70,270.83364218 BTC|$4,069,358,023 @ $57,909.63|$1,326,069,175
851549|2024-07-10 16:09:35|+100.66469817 BTC (5,846,588.98 USD)|70,168.95891364 BTC|$4,075,401,500 @ $58,079.83|$1,338,012,179
851403|2024-07-09 15:14:01|+101.68892859 BTC (5,829,927.02 USD)|70,068.29421547 BTC|$4,017,084,726 @ $57,330.99|$1,285,541,994
851377|2024-07-09 12:18:38|+0.00001 BTC (0.58 USD)|69,966.60528688 BTC|$4,027,715,375 @ $57,566.25|$1,302,002,570
851347|2024-07-09 06:37:27|+103.62202213 BTC (5,928,884.2 USD)|69,966.60527688 BTC|$4,003,240,740 @ $57,216.45|$1,277,527,936
851339|2024-07-09 05:51:37|+0.00001 BTC (0.57 USD)|69,862.98325475 BTC|$3,984,118,156 @ $57,027.6|$1,264,334,236
851272|2024-07-08 18:46:31|+103.9746149 BTC (5,806,333.47 USD)|69,862.98324475 BTC|$3,901,411,688 @ $55,843.76|$1,181,627,768
851253|2024-07-08 15:48:18|+102.49828982 BTC (5,867,543.44 USD)|69,759.00862985 BTC|$3,993,374,078 @ $57,245.28|$1,279,396,492
851224|2024-07-08 11:29:25|+0.00000546 BTC (0.31 USD)|69,656.51034003 BTC|$4,009,358,259 @ $57,558.99|$1,301,248,217
851217|2024-07-08 09:55:57|+101.041895 BTC (5,625,330.58 USD)|69,656.51033457 BTC|$3,878,004,248 @ $55,673.25|$1,169,894,206
851195|2024-07-08 07:00:25|+101.8265959 BTC (5,626,198.64 USD)|69,555.46843957 BTC|$3,843,130,357 @ $55,252.74|$1,140,645,645
851006|2024-07-07 01:42:10|+102.39244802 BTC (5,959,156.22 USD)|69,453.64184367 BTC|$4,042,144,807 @ $58,199.18|$1,345,286,294
850971|2024-07-06 21:18:57|+105.0095458 BTC (6,069,972.56 USD)|69,351.24939565 BTC|$4,008,780,134 @ $57,804.01|$1,317,880,777
850900|2024-07-06 09:54:43|+106.04702949 BTC (5,996,373.89 USD)|69,246.23984985 BTC|$3,915,492,464 @ $56,544.48|$1,230,663,079
850858|2024-07-06 03:57:37|+103.56617905 BTC (5,854,025.98 USD)|69,140.19282036 BTC|$3,908,114,490 @ $56,524.5|$1,229,281,480
850803|2024-07-05 15:40:58|+373.50504421 BTC (20,680,104.87 USD)|69,036.62664131 BTC|$3,822,397,316 @ $55,367.67|$1,149,418,332
850799|2024-07-05 15:01:34|+109.04652411 BTC (6,037,652.21 USD)|68,663.1215971 BTC|$3,801,717,212 @ $55,367.67|$1,149,418,332
850792|2024-07-05 13:43:02|+104.17906026 BTC (5,744,773.69 USD)|68,554.07507299 BTC|$3,780,295,637 @ $55,143.27|$1,134,034,410
850780|2024-07-05 10:33:21|+103.73751451 BTC (5,635,443.84 USD)|68,449.89601273 BTC|$3,718,476,840 @ $54,324.07|$1,077,960,386
850191|2024-07-01 07:10:27|+0.00002483 BTC (1.57 USD)|68,346.15849822 BTC|$4,332,585,704 @ $63,391.8|$1,697,704,694
850068|2024-06-30 07:58:23|+0.00033803 BTC (20.54 USD)|68,346.15847339 BTC|$4,153,626,481 @ $60,773.37|$1,518,745,473
850032|2024-06-30 02:26:55|+0.00002394 BTC (1.46 USD)|68,346.15813536 BTC|$4,168,381,465 @ $60,989.26|$1,533,500,477
850008|2024-06-29 23:17:21|+0.000015 BTC (0.92 USD)|68,346.15811142 BTC|$4,170,928,740 @ $61,026.53|$1,536,047,754
849973|2024-06-29 18:09:51|+100.12208998 BTC (6,106,950.19 USD)|68,346.15809642 BTC|$4,168,776,174 @ $60,995.03|$1,533,895,189
849967|2024-06-29 17:09:03|+100.33558534 BTC (6,125,434.12 USD)|68,246.03600644 BTC|$4,166,384,201 @ $61,049.47|$1,537,610,166
849966|2024-06-29 17:00:16|+100.38025588 BTC (6,128,161.23 USD)|68,145.7004211 BTC|$4,160,258,767 @ $61,049.47|$1,537,610,166
849964|2024-06-29 16:40:47|+203.14231145 BTC (12,401,730.07 USD)|68,045.32016522 BTC|$4,154,130,605 @ $61,049.47|$1,537,610,166
849961|2024-06-29 16:20:18|+100.85156498 BTC (6,156,934.4 USD)|67,842.17785377 BTC|$4,141,728,875 @ $61,049.47|$1,537,610,166
849960|2024-06-29 16:19:36|+205.4475229 BTC (12,542,462 USD)|67,741.32628879 BTC|$4,135,571,941 @ $61,049.47|$1,537,610,166
849821|2024-06-28 16:27:57|+103.06694579 BTC (6,317,546.26 USD)|67,535.87876589 BTC|$4,139,649,574 @ $61,295.56|$1,554,230,261
849794|2024-06-28 11:35:12|+103.8114032 BTC (6,377,414.09 USD)|67,432.8118201 BTC|$4,142,579,244 @ $61,432.69|$1,563,477,477
849729|2024-06-28 00:31:24|+102.18068687 BTC (6,291,315.09 USD)|67,329.0004169 BTC|$4,145,479,631 @ $61,570.49|$1,572,755,278
849634|2024-06-27 05:41:29|+103.41470426 BTC (6,312,223.06 USD)|67,226.81973003 BTC|$4,103,388,242 @ $61,037.96|$1,536,955,204
849544|2024-06-26 12:53:54|+101.99444514 BTC (6,256,511.88 USD)|67,123.40502577 BTC|$4,117,463,263 @ $61,341.69|$1,557,342,448
849513|2024-06-26 07:09:50|+104.77189545 BTC (6,465,421.51 USD)|67,021.41058063 BTC|$4,135,857,884 @ $61,709.5|$1,581,993,581
849502|2024-06-26 03:35:53|+103.99878618 BTC (6,432,410.43 USD)|66,916.63868518 BTC|$4,138,849,121 @ $61,850.82|$1,591,450,240
849442|2024-06-25 16:46:42|+105.75750624 BTC (6,497,078.81 USD)|66,812.639899 BTC|$4,104,550,137 @ $61,433.74|$1,563,583,666
849392|2024-06-25 07:02:42|+107.84351693 BTC (6,612,525.9 USD)|66,706.88239276 BTC|$4,090,194,756 @ $61,315.93|$1,555,725,364
849366|2024-06-25 02:15:22|+113.96935069 BTC (6,875,875.39 USD)|66,599.03887583 BTC|$4,017,981,057 @ $60,330.92|$1,490,124,191
